title,release_year,imdb_id,poster,tmdb_id,cast,director,genres,production_companies
Love the Beast,2009,tt1284028,https://m.media-amazon.com/images/M/MV5BMTMwODQ1NjU5Ml5BMl5BanBnXkFtZTcwMzk0OTUyMg@@._V1_.jpg,20311,EricBana JeremyClarkson JayLeno PhilMcGraw,EricBana,Action Adventure Documentary,PickUpTruckPictures WhyteHouseEntertainment
The Ministers,2009,tt0880570,https://m.media-amazon.com/images/M/MV5BODg0NjM3NTE1Nl5BMl5BanBnXkFtZTcwMTAxNDE4Mg@@._V1_.jpg,26861,JohnLeguizamo HarveyKeitel FlorenciaLozano DianeVenora WandaDeJesus,FrancReyes,Crime Thriller,AlumbraFilms GrowPictures Scheherazade
The Stepfather,2009,tt0814335,https://m.media-amazon.com/images/M/MV5BMTQ3ODU5OTUwMl5BMl5BanBnXkFtZTcwOTczNDU2Mg@@._V1_.jpg,19904,DylanWalsh SelaWard PennBadgley AmberHeard DeirdreLovejoy MarcuisHarris,NelsonMcCormick,Horror Thriller,ScreenGems MaverickFilms ImprintPictures
Triangle,2009,tt1187064,https://m.media-amazon.com/images/M/MV5BY2VlODI5ZmMtZDExYS00OWI4LWJiMWItZWZkZWRkNzlmZWI2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,26466,MelissaGeorge LiamHemsworth EmmaLung RachaelCarpani MichaelDorman JoshuaMcIvor,ChristopherSmith,Horror,DanFilms PicturesinParadise
Where the Wild Things Are,2009,tt0386117,https://m.media-amazon.com/images/M/MV5BNzQ1NzAwODEwM15BMl5BanBnXkFtZTcwNTE4MjI4Mg@@._V1_.jpg,16523,MaxRecords CatherineKeener JamesGandolfini LaurenAmbrose CatherineOHara ForestWhitaker,SpikeJonze,Family Fantasy Drama Adventure,LegendaryPictures VillageRoadshowPictures Playtone WildThingsProductions WarnerBrosPictures
Amelia,2009,tt1129445,https://m.media-amazon.com/images/M/MV5BMTI5NTI3MjA4M15BMl5BanBnXkFtZTcwMTM3Mzc3Mg@@._V1_.jpg,8915,HilarySwank RichardGere AaronAbrams EwanMcGregor ChristopherEccleston JoeAnderson,MiraNair,Adventure Drama,AEElectraProductions FoxSearchlightPictures AvalonPictures
Antichrist,2009,tt0870984,https://m.media-amazon.com/images/M/MV5BMjE3MjQ2ODc1N15BMl5BanBnXkFtZTcwNjYyMzI5Mg@@._V1_.jpg,17609,WillemDafoe CharlotteGainsbourg StormAchecheSahlstrøm,LarsvonTrier,Drama Horror Thriller,ZentropaEntertainments DR TrollhättanFilm MemfisFilm LuckyRed ZDF SlotMachine ZentropaInternationalKöln ZentropaInternationalPoland ZDF/Arte LiberatorProductions PISF SvenskaFilminstitutet Canal+ ARTEFranceCinéma SVT ARTE FilmiVäst DeutscherFilmförderfonds CNC
Astro Boy,2009,tt0375568,https://m.media-amazon.com/images/M/MV5BMTI5NTEwNTcxMl5BMl5BanBnXkFtZTcwMDEyMTE4Mg@@._V1_.jpg,16577,NicolasCage MadelineCarroll FreddieHighmore KristenBell DonaldSutherland BillNighy,DavidBowers,Animation Action Family ScienceFiction,SummitEntertainment ImagiAnimationStudios TezukaProductions
Cirque du Freak: The Vampire's Assistant,2009,tt0450405,https://m.media-amazon.com/images/M/MV5BMTI1NDA1MTMwNl5BMl5BanBnXkFtZTcwNTg0MDE4Mg@@._V1_.jpg,24418,ChrisMassoglia JohnCReilly JoshHutcherson PatrickFugit SalmaHayekPinault JessicaCarlson,PaulWeitz,Adventure Fantasy Action Thriller,UniversalPictures RelativityMedia
Motherhood,2009,tt1220220,https://m.media-amazon.com/images/M/MV5BMTk0OTYwOTA2Ml5BMl5BanBnXkFtZTcwNDgxOTg3Mg@@._V1_.jpg,22805,UmaThurman MinnieDriver AnthonyEdwards DavidSchallipp MatthewSchallipp DaisyTahan,KatherineDieckmann,Comedy Drama,JohnWellsProductions
Saw VI,2009,tt1233227,https://m.media-amazon.com/images/M/MV5BMTU0NDA3MTM4M15BMl5BanBnXkFtZTcwOTY4Njg3Mg@@._V1_.jpg,22804,TobinBell CostasMandylor MarkRolston BetsyRussell ShawneeSmith PeterOuterbridge,KevinGreutert,Horror Mystery,Lionsgate TwistedPictures MandatePictures
(Untitled),2009,tt1132193,https://m.media-amazon.com/images/M/MV5BMTQwODE2OTYzMV5BMl5BanBnXkFtZTcwNDc3Mjg4Mg@@._V1_.jpg,45261,AdamGoldberg MarleyShelton EionBailey LucyPunch VinnieJones ZakOrth,JonathanParker,Drama Comedy Romance,ParkerFilmCompany LuberRoklinEntertainment BossaNovaProductions OutpostStudios
The Yes Men Fix the World,2009,tt1352852,https://m.media-amazon.com/images/M/MV5BMTM0MzM2MjU0N15BMl5BanBnXkFtZTcwMDIyMDcxMw@@._V1_.jpg,18489,AndyBichlbaum MikeBonanno ReggieWatts,MikeBonanno,Documentary,RenegadePictures
Night of the Demons,2009,tt1268809,https://m.media-amazon.com/images/M/MV5BMjI2NDMxMzU2OF5BMl5BanBnXkFtZTcwNzcwODM3Mw@@._V1_.jpg,27646,MonicaKeena EdwardFurlong ShannonElizabeth JohnFBeach MichaelCopon DioraBaird,AdamGierasch,Horror Action Comedy,Project8Films ColdFusionMediaGroup ParallelMedia SevenArtsPictures VoodooProductionServices
The Boondock Saints II: All Saints Day,2009,tt1300851,https://m.media-amazon.com/images/M/MV5BMTY4MDMxNzM2M15BMl5BanBnXkFtZTcwNjk5MzU5Mg@@._V1_.jpg,22821,SeanPatrickFlanery NormanReedus BillyConnolly CliftonCollinsJr JulieBenz PeterFonda,TroyDuffy,Action Thriller Crime,Stage6Films ChrisBrinkerProductions
Gentlemen Broncos,2009,tt1161418,https://m.media-amazon.com/images/M/MV5BMjA2NDAzMDU4Ml5BMl5BanBnXkFtZTcwMDc3Mzc3Mg@@._V1_.jpg,22820,MichaelAngarano SamRockwell JemaineClement JenniferCoolidge HalleyFeiffer MikeWhite,JaredHess,Comedy ScienceFiction Drama,FoxSearchlightPictures
The House of the Devil,2009,tt1172994,https://m.media-amazon.com/images/M/MV5BMTAxMDAxODg5ODReQTJeQWpwZ15BbWU3MDI5ODYxODI@._V1_.jpg,25983,JocelinDonahue TomNoonan MaryWoronov GretaGerwig AJBowen DeeWallace,TiWest,Horror Mystery,MPIMediaGroup Constructovision RingTheJingEntertainment GlassEyePix
The Box,2009,tt0362478,https://m.media-amazon.com/images/M/MV5BMTI4MDA5NjIwM15BMl5BanBnXkFtZTcwNTA2MjY0Mg@@._V1_.jpg,22825,CameronDiaz JamesMarsden FrankLangella JamesRebhorn HolmesOsborne SamOzStone,RichardKelly,Thriller ScienceFiction,MRC LinPictures DarkoEntertainment WarnerBrosPictures RadarPictures TheWeinsteinCompany
A Christmas Carol,2009,tt1067106,https://m.media-amazon.com/images/M/MV5BMTM1MTI5ODU4MV5BMl5BanBnXkFtZTcwNTYyNTU4Mg@@._V1_.jpg,17979,JimCarrey GaryOldman ColinFirth RobinWright CaryElwes BobHoskins,RobertZemeckis,Animation Family Drama Fantasy,WaltDisneyPictures ImageMovers
The Flying Scissors,2009,tt0829427,https://m.media-amazon.com/images/M/MV5BMzIwOTEwNjE1NV5BMl5BanBnXkFtZTcwMTk4ODc3Mg@@._V1_.jpg,268982,MasonPettit MatthewArkin DevinRatray KeongSim MikeBritt JeremyRedleaf,JonahTulis,Comedy,FlyingPenguinPictures
The Fourth Kind,2009,tt1220198,https://m.media-amazon.com/images/M/MV5BMTY2OTM0NDEyM15BMl5BanBnXkFtZTcwNTAzMDY4Mg@@._V1_.jpg,22824,MillaJovovich WillPatton HakeemKae-Kazim CoreyJohnson EnzoCilenti EliasKoteas,OlatundeOsunsanmi,Mystery ScienceFiction Thriller,UniversalPictures GoldCircleFilms ChambaraPictures DeadCrowProductions SagaFilm MandateInternational
The Men Who Stare at Goats,2009,tt1234548,https://m.media-amazon.com/images/M/MV5BMjIwOTQwNzg1MV5BMl5BanBnXkFtZTcwODc4MDU4Mg@@._V1_.jpg,10313,GeorgeClooney EwanMcGregor JeffBridges KevinSpacey RobertPatrick StephenLang,GrantHeslov,Comedy War,RubyFilms BBCFilm SmokeHousePictures OvertureFilms UKFilmCouncil MandateInternational
Precious,2009,tt0929632,https://m.media-amazon.com/images/M/MV5BMTk3NDM4ODMwNl5BMl5BanBnXkFtZTcwMTYyNDIzMw@@._V1_.jpg,25793,GaboureySidibe MoNique PaulaPatton MariahCarey LennyKravitz SherriShepherd,LeeDaniels,Drama,SmokewoodEntertainmentGroup
That Evening Sun,2009,tt1114680,https://m.media-amazon.com/images/M/MV5BMjIzNDM3OTIyMV5BMl5BanBnXkFtZTcwNzc4NzA5Mg@@._V1_.jpg,40856,HalHolbrook RayMcKinnon MiaWasikowska CarriePreston WaltonGoggins BarryCorbin,ScottTeems,Drama,DogwoodEntertainment GinnyMulePictures
2012,2009,tt1190080,https://m.media-amazon.com/images/M/MV5BMTY0MjEyODQzMF5BMl5BanBnXkFtZTcwMTczMjQ4Mg@@._V1_.jpg,14161,JohnCusack ChiwetelEjiofor AmandaPeet OliverPlatt ThandiweNewton TomMcCarthy,RolandEmmerich,Action Adventure ScienceFiction,ColumbiaPictures CentropolisEntertainment FarewellProductions TheMarkGordonCompany
Dare,2009,tt1241316,https://m.media-amazon.com/images/M/MV5BMTM5NTc0NDI1Nl5BMl5BanBnXkFtZTcwODkwNTQ5Mg@@._V1_.jpg,32124,EmmyRossum ZachGilford AshleySpringer AnaGasteyer RooneyMara SandraBernhard,AdamSalky,Drama Romance,GiganticPictures NextWednesdayProductions
Lesbian Vampire Killers,2009,tt1020885,https://m.media-amazon.com/images/M/MV5BYWQ5ZDM3NjUtMzJhNy00MTFmLThiY2MtNjNhZDdlODE4M2RiXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_.jpg,18238,JamesCorden MathewHorne PaulMcGann MyAnnaBuring VeraFilatova SilviaColloca,PhilClaydon,Horror Comedy,AVPictures
The Messenger,2009,tt0790712,https://m.media-amazon.com/images/M/MV5BMTQyMzQ2Nzc5Ml5BMl5BanBnXkFtZTcwNDk4NjAyMw@@._V1_.jpg,28089,BenFoster WoodyHarrelson JenaMalone EamonnWalker SamanthaMorton SteveBuscemi,OrenMoverman,Drama Romance,Oscilloscope
Women in Trouble,2009,tt1247704,https://m.media-amazon.com/images/M/MV5BMTkyOTEwNjg0M15BMl5BanBnXkFtZTcwNDI4NDA5Mg@@._V1_.jpg,31723,CarlaGugino AdriannePalicki ConnieBritton MarleyShelton GarcelleBeauvais ElizabethBerkley,SebastiánGutiérrez,Comedy Drama,GatoNegroFilms
The Young Victoria,2009,tt0962736,https://m.media-amazon.com/images/M/MV5BMTM4MjExMDk3NV5BMl5BanBnXkFtZTcwMTU3OTMwMw@@._V1_.jpg,18320,EmilyBlunt RupertFriend PaulBettany MirandaRichardson JimBroadbent ThomasKretschmann,Jean-MarcVallée,Drama History Romance,GKFilms MandateInternational
The Blind Side,2009,tt0878804,https://m.media-amazon.com/images/M/MV5BMjEzOTE3ODM3OF5BMl5BanBnXkFtZTcwMzYyODI4Mg@@._V1_.jpg,22881,SandraBullock TimMcGraw QuintonAaron JaeHead LilyCollins RayMcKinnon,JohnLeeHancock,Drama,WarnerBrosPictures AlconEntertainment
Nativity!,2009,tt1242447,https://m.media-amazon.com/images/M/MV5BNmFjNTIxNzMtYzRiMi00ZTY4LWI4ZTktZjM3ZDUwZDViNzZiXkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_.jpg,49522,MartinFreeman AshleyJensen MarcWootton PamFerris JasonWatkins RickyTomlinson,DebbieIsitt,Comedy Family,BBCFilm ScreenWestMidlands MirrorballFilms
Planet 51,2009,tt0762125,https://m.media-amazon.com/images/M/MV5BYzA3NDEwMGYtZWVmNi00MDRiLWExYWItM2I1ZTQ5NDI4NTQyXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_.jpg,16866,DwayneJohnson SeannWilliamScott JessicaBiel JustinLong GaryOldman JohnCleese,JorgeBlanco,Animation Family Comedy ScienceFiction Adventure,IlionAnimationStudios HandMadeFilms
The Twilight Saga: New Moon,2009,tt1259571,https://m.media-amazon.com/images/M/MV5BMTI3MjE3NDIxNF5BMl5BanBnXkFtZTcwODM3NTY5Mg@@._V1_.jpg,18239,KristenStewart RobertPattinson TaylorLautner DakotaFanning MichaelSheen AshleyGreene,ChrisWeitz,Adventure Fantasy Drama Romance,SummitEntertainment TempleHillEntertainment MaverickFilms ImprintEntertainment SunsweptEntertainment
Fantastic Mr. Fox,2009,tt0432283,https://m.media-amazon.com/images/M/MV5BOGUwYTU4NGEtNDM4MS00NDRjLTkwNmQtOTkwMWMyMjhmMjdlXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_.jpg,10315,GeorgeClooney MerylStreep JasonSchwartzman BillMurray WillemDafoe OwenWilson,WesAnderson,Adventure Animation Comedy Family,RegencyEnterprises IndianPaintbrush AmericanEmpiricalPictures
Ninja Assassin,2009,tt1186367,https://m.media-amazon.com/images/M/MV5BMTcxNDYzMjU1Ml5BMl5BanBnXkFtZTcwMTYzOTM3Mg@@._V1_.jpg,22832,Rain NaomieHarris SungKang RandallDukKim RickYune YukiIwamoto,JamesMcTeigue,Action Adventure Thriller,LegendaryPictures DarkCastleEntertainment SilverPictures AnarchosProductions RocklockFilms StudioBabelsberg WarnerBrosPictures DeutscherFilmförderfonds MedienboardBerlin-Brandenburg HermanasWachowski StudioCanal
Old Dogs,2009,tt0976238,https://m.media-amazon.com/images/M/MV5BMjExMTYyMzk3MV5BMl5BanBnXkFtZTcwMzI2Njg0Mg@@._V1_.jpg,22949,JohnTravolta RobinWilliams KellyPreston ConnerRayburn EllaBleuTravolta LoriLoughlin,WaltBecker,Comedy Family,WaltDisneyPictures TapestryFilms
The Road,2009,tt0898367,https://m.media-amazon.com/images/M/MV5BMTAwNzk4NTU3NDReQTJeQWpwZ15BbWU3MDg3OTEyODI@._V1_.jpg,20766,ViggoMortensen KodiSmit-McPhee CharlizeTheron RobertDuvall GuyPearce MollyParker,JohnHillcoat,Adventure Drama,DimensionFilms 2929Productions NickWechslerProductions ChockstonePictures
The Private Lives of Pippa Lee,2009,tt1134629,https://m.media-amazon.com/images/M/MV5BMTMwMTcxMjQyOF5BMl5BanBnXkFtZTcwODUyODI4Mg@@._V1_.jpg,4475,RobinWright AlanArkin KeanuReeves JulianneMoore WinonaRyder MikeBinder,RebeccaMiller,Comedy Drama Romance,ElevationFilmworks GrandArmyEntertainment
St Trinian's 2: The Legend of Fritton's Gold,2009,tt1210106,https://m.media-amazon.com/images/M/MV5BZmFhOTRiODctMjVjOS00ZGIyLWFmM2YtYzhkNDM5NGFkYzcyXkEyXkFqcGdeQXVyMzY0MTE3NzU@._V1_.jpg,37565,TalulahRiley RupertEverett GemmaArterton DavidTennant ColinFirth JodieWhittaker,BarnabyThompson,Comedy Adventure,EalingStudios AegisFilmFund FragileFilms Prescience EntertainmentFilmDistributors
Made for Each Other,2009,tt1051241,https://m.media-amazon.com/images/M/MV5BMTc0NDg0MzAxN15BMl5BanBnXkFtZTcwOTk5OTkyMg@@._V1_.jpg,29029,ChristopherMasterson BijouPhillips LaurenGerman DannyMasterson GeorgeSegal PatrickWarburton,DarylGoldberg,Comedy Romance,Modernciné
Armored,2009,tt0913354,https://m.media-amazon.com/images/M/MV5BMTgyOTI4NzAyMF5BMl5BanBnXkFtZTcwOTk3Mjg3Mg@@._V1_.jpg,4597,ColumbusShort MattDillon JeanReno LaurenceFishburne AmauryNolasco SkeetUlrich,NimródAntal,Action Crime Drama Thriller Mystery,ScreenGems StarsRoadEntertainment FarahFilms&Management BuckarooEntertainment
Brothers,2009,tt0765010,https://m.media-amazon.com/images/M/MV5BMTkyMTY5MTcxOV5BMl5BanBnXkFtZTcwMTI3MDE3Mg@@._V1_.jpg,7445,TobeyMaguire NataliePortman JakeGyllenhaal SamShepard BaileeMadison MareWinningham,JimSheridan,Drama Thriller War,Lionsgate RelativityMedia SighvatssonFilms MichaelDeLucaProductions PalomarPictures MandateInternational
Everybody's Fine,2009,tt0780511,https://m.media-amazon.com/images/M/MV5BMTM1NzEwNzA5MV5BMl5BanBnXkFtZTcwNTE0NjAyMw@@._V1_.jpg,26171,RobertDeNiro DrewBarrymore KateBeckinsale SamRockwell MelissaLeo DamianYoung,KirkJones,Drama,Miramax HollywoodGangProductions RadarPictures
Transylmania,2009,tt0936471,https://m.media-amazon.com/images/M/MV5BMTk1NTA2MTY4M15BMl5BanBnXkFtZTcwMzI4MDU4Mg@@._V1_.jpg,37190,OrenSkoog PatrickCasey JenniferLyons TonyDenman PatrickCavanaugh PaulHansenKim,DavidHillenbrand,Comedy Horror,FilmRock Hill&BrandEntertainment
Up in the Air,2009,tt1193138,https://m.media-amazon.com/images/M/MV5BMTI3MzYxMTA4NF5BMl5BanBnXkFtZTcwMDE4ODg3Mg@@._V1_.jpg,22947,GeorgeClooney VeraFarmiga AnnaKendrick SamElliott AmyMorton JasonBateman,JasonReitman,Drama Romance,RightofWayFilms Paramount ColdSpringPictures RickshawProductions TheMontecitoPictureCompany DWStudios
Invictus,2009,tt1057500,https://m.media-amazon.com/images/M/MV5BMjAyMzExMDM1N15BMl5BanBnXkFtZTcwNTcyMTQ5Mg@@._V1_.jpg,22954,MorganFreeman MattDamon TonyKgoroge PatrickMofokeng MattStern JulianLewisJones,ClintEastwood,Drama History,WarnerBrosPictures SpyglassEntertainment RevelationsEntertainment MalpasoProductions LibertyPictures
The Lovely Bones,2009,tt0380510,https://m.media-amazon.com/images/M/MV5BMjAwNDA1MTM2MF5BMl5BanBnXkFtZTcwMzg3NDcwMw@@._V1_.jpg,7980,SaoirseRonan MarkWahlberg RachelWeisz SusanSarandon StanleyTucci RoseMcIver,PeterJackson,Fantasy Drama,WingNutFilms DreamWorksPictures Film4Productions
"My Son, My Son, What Have Ye Done",2009,tt1233219,https://m.media-amazon.com/images/M/MV5BMTQ0MzE4ODM2MF5BMl5BanBnXkFtZTcwMzMxNjcwMw@@._V1_.jpg,44027,MichaelShannon WillemDafoe ChloëSevigny BradDourif MichaelPeña LorettaDevine,WernerHerzog,Crime Drama Thriller,Absurda PaperStreetFilms IndustrialEntertainment Defilm
The Princess and the Frog,2009,tt0780521,https://m.media-amazon.com/images/M/MV5BMjEyOTQ5NzAzNl5BMl5BanBnXkFtZTcwMTcyNTU1Mg@@._V1_.jpg,10198,AnikaNoniRose BrunoCampos KeithDavid Michael-LeonWooley JenniferCody JimCummings,RonClements,Romance Family Animation,WaltDisneyPictures WaltDisneyAnimationStudios
A Single Man,2009,tt1315981,https://m.media-amazon.com/images/M/MV5BMzU5MTk4MjQ2M15BMl5BanBnXkFtZTcwNDU0MzEwMw@@._V1_.jpg,34653,ColinFirth JulianneMoore NicholasHoult MatthewGoode JonKortajarena PauletteLamori,TomFord,Drama Romance,FadetoBlackProductions DepthofField ArtinaFilms
The Slammin' Salmon,2009,tt1135525,https://m.media-amazon.com/images/M/MV5BMTkyODk2NTU3OV5BMl5BanBnXkFtZTcwNjM5OTIwMw@@._V1_.jpg,34423,MichaelClarkeDuncan JayChandrasekhar KevinHeffernan SteveLemme ErikStolhanske PaulSoter,KevinHeffernan,Comedy,BrokenLizardIndustries
Crazy Heart,2009,tt1263670,https://m.media-amazon.com/images/M/MV5BMTU0NDc5NjgzNl5BMl5BanBnXkFtZTcwNzc0NDIzMw@@._V1_.jpg,25196,JeffBridges ColinFarrell MaggieGyllenhaal RobertDuvall TomBower PaulHerman,ScottCooper,Drama Music Romance,FoxSearchlightPictures InformantMedia ButchersRunFilms
Avatar,2009,tt0499549,https://m.media-amazon.com/images/M/MV5BMTYwOTEwNjAzMl5BMl5BanBnXkFtZTcwODc5MTUwMw@@._V1_.jpg,19995,SamWorthington ZoeSaldaña StephenLang MichelleRodriguez SigourneyWeaver GiovanniRibisi,JamesCameron,Action Adventure Fantasy ScienceFiction,DuneEntertainment LightstormEntertainment 20thCenturyFox IngeniousMedia
The New Daughter,2009,tt0951335,https://m.media-amazon.com/images/M/MV5BMjAwNTQ2MzM4NF5BMl5BanBnXkFtZTcwMTgzNDcyMw@@._V1_.jpg,37534,KevinCostner IvanaBaquero GattlinGriffith SamanthaMathis NoahTaylor AmandaGarsys,LuisoBerdejo,Horror Thriller,NewDaughterProductions GoldCircleFilms
Nine,2009,tt0875034,https://m.media-amazon.com/images/M/MV5BMTY5ODA2MzQxMl5BMl5BanBnXkFtZTcwMTI4NTEwMw@@._V1_.jpg,10197,DanielDay-Lewis MarionCotillard PenélopeCruz NicoleKidman JudiDench SophiaLoren,RobMarshall,Drama Music Romance,RelativityMedia TheWeinsteinCompany
Alvin and the Chipmunks: The Squeakquel,2009,tt1231580,https://m.media-amazon.com/images/M/MV5BMGM5Zjg0MzktYmZmZC00OWU5LTgzZDQtODM1NjdjMGE4ZDVlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,23398,ZacharyLevi DavidCross JasonLee JustinLong MatthewGrayGubler JesseMcCartney,BettyThomas,Comedy Family Animation Fantasy Music,Fox2000Pictures BagdasarianProductions RegencyEnterprises 20thCenturyFox DuneEntertainment
The Last Station,2009,tt0824758,https://m.media-amazon.com/images/M/MV5BMTA4MTAzNTQzMDNeQTJeQWpwZ15BbWU3MDgzNTg2MDM@._V1_.jpg,36811,HelenMirren ChristopherPlummer JamesMcAvoy Anne-MarieDuff PaulGiamatti JohnSessions,MichaelHoffman,Drama Romance,ZephyrFilms EgoliTossellFilm
The Imaginarium of Doctor Parnassus,2009,tt1054606,https://m.media-amazon.com/images/M/MV5BMTY4Njg4NTA3Nl5BMl5BanBnXkFtZTcwNzYxMzg5Mg@@._V1_.jpg,8054,ChristopherPlummer LilyCole HeathLedger AndrewGarfield VerneTroyer TomWaits,TerryGilliam,Adventure Fantasy Mystery,TéléfilmCanada InfinityFeaturesEntertainment DavisFilms TheMovieNetwork CanadianFilmorVideoProductionTaxCredit(CPTC) BritishColumbiaFilm ProvinceofBritishColumbiaFilmIncentiveBC MovieCentral PooPooPictures ParnassusProductions MandateInternational SonyPicturesClassics
It's Complicated,2009,tt1230414,https://m.media-amazon.com/images/M/MV5BMjQ0NjM2NTI4N15BMl5BanBnXkFtZTcwNjQ2MDc5Mg@@._V1_.jpg,22897,MerylStreep SteveMartin AlecBaldwin JohnKrasinski LakeBell MaryKayPlace,NancyMeyers,Comedy Romance,UniversalPictures RelativityMedia WaverlyFilms ScottRudinProductions dentsu
Sherlock Holmes,2009,tt0988045,https://m.media-amazon.com/images/M/MV5BMTg0NjEwNjUxM15BMl5BanBnXkFtZTcwMzk0MjQ5Mg@@._V1_.jpg,10528,RobertDowneyJr JudeLaw RachelMcAdams MarkStrong EddieMarsan RobertMaillet,GuyRitchie,Action Adventure Crime Mystery,WarnerBrosPictures VillageRoadshowPictures SilverPictures WigramProductions InternationaleFilmproduktionBlackbirdDritte
Leap Year,2010,tt1216492,https://m.media-amazon.com/images/M/MV5BMTgzMTQ2MDQxMF5BMl5BanBnXkFtZTcwODEzOTg5Mg@@._V1_.jpg,25195,AmyAdams MatthewGoode JohnLithgow FlaminiaCinque TonyRohr PatLaffan,AnandTucker,Romance Comedy,Birnbaum/BarberProductions UniversalPictures SpyglassEntertainment OctagonFilms BenderSpink
Crazy on the Outside,2010,tt1196134,https://m.media-amazon.com/images/M/MV5BMTgzMjgzNjcyNF5BMl5BanBnXkFtZTcwNjQ0OTEwMw@@._V1_.jpg,35458,TimAllen SigourneyWeaver RayLiotta JKSimmons JulieBowen KelseyGrammer,TimAllen,Comedy Romance,BoxingCatFilms BoxingCatEntertainment
Wonderful World,2010,tt6622356,https://m.media-amazon.com/images/M/MV5BY2EwMWY0MGItZDJhNy00ZjdmLWE4NzQtYWNhYmU5YmI3YTMzXkEyXkFqcGdeQXVyNjU3Mjc5MjE@._V1_.jpg,451573,MamoruMiyano AyumiUehara DaisukeNamikawa YukaHirata ShowtaroMorikubo TomokazuSugita,DaisukeNamikawa,Drama Fantasy,EvergreenProject
The Book of Eli,2010,tt1037705,https://m.media-amazon.com/images/M/MV5BNTE1OWI1YzgtZjEyMy00MjQ4LWE0NWMtYTNhYjc0ZDQ3ZGRkXkEyXkFqcGdeQXVyNDQ2MTMzODA@._V1_.jpg,20504,DenzelWashington GaryOldman MilaKunis RayStevenson JenniferBeals MichaelGambon,AlbertHughes,Action Thriller ScienceFiction,AlconEntertainment SilverPictures
The Spy Next Door,2010,tt1273678,https://m.media-amazon.com/images/M/MV5BMTI5MjEzMjM4N15BMl5BanBnXkFtZTcwODc0ODEwMw@@._V1_.jpg,23172,JackieChan AmberValletta MadelineCarroll AlinaFoley MagnúsScheving BillyRayCyrus,BrianLevant,Action Comedy Family,SpyNextDoor RelativityMedia RobertSimondsProductions Lionsgate MandateInternational
Extraordinary Measures,2010,tt1244659,https://m.media-amazon.com/images/M/MV5BMTQ2Mjg5MDEyNV5BMl5BanBnXkFtZTcwMjkxMDAxMw@@._V1_.jpg,27569,BrendanFraser HarrisonFord KeriRussell CourtneyBVance MeredithDroeger DiegoVelazquez,TomVaughan,Drama,DoubleFeatureFilms CBSFilms
Legion,2010,tt1038686,https://m.media-amazon.com/images/M/MV5BMTMzNDg4NjYxOV5BMl5BanBnXkFtZTcwODQyNDg3Mg@@._V1_.jpg,22894,PaulBettany DennisQuaid LucasBlack KateWalsh TyreseGibson AdriannePalicki,ScottStewart,Horror Action Fantasy,ScreenGems BoldFilms
Tooth Fairy,2010,tt0808510,https://m.media-amazon.com/images/M/MV5BMTQ4NjQzMjQxNF5BMl5BanBnXkFtZTcwNTEzMDY4Mg@@._V1_.jpg,23023,DwayneJohnson StephenMerchant AshleyJudd JulieAndrews RyanSheckler SethMacFarlane,MichaelLembeck,Comedy Family Fantasy,DuneEntertainment DuneEntertainmentIII WaldenMedia MayhemPictures 20thCenturyFox BlumhouseProductions
Edge of Darkness,2010,tt1226273,https://m.media-amazon.com/images/M/MV5BMTczMDk5MTg5Ml5BMl5BanBnXkFtZTcwOTYyMjE5Mg@@._V1_.jpg,12201,MelGibson RayWinstone DannyHuston BojanaNovaković ShawnRoberts DavidAaronBaker,MartinCampbell,Crime Drama Mystery Thriller,IconProductions GKFilms BBCFilm WarnerBrosPictures
When in Rome,2010,tt1185416,https://m.media-amazon.com/images/M/MV5BMTM0OTQ3MjgzN15BMl5BanBnXkFtZTcwMjMyNzg3Mg@@._V1_.jpg,13477,JoshDuhamel KristenBell AnjelicaHuston WillArnett JonHeder DaxShepard,MarkStevenJohnson,Comedy Fantasy Romance,Krasnoff/FosterEntertainment TouchstonePictures FilmProductionConsultants
Preacher's Kid,2010,tt1328913,https://m.media-amazon.com/images/M/MV5BMjMxNzE0OTk4NV5BMl5BanBnXkFtZTgwNjA3NDcwMzE@._V1_.jpg,35716,LeToyaLuckett GregoryAlanWilliams SharifAtkins Tank EssenceAtkins RaeVenLarrymoreKelly,StanFoster,Drama Family,EpidemicPictures WarnerPremiere Genera8XionEntertainment
Dear John,2010,tt0989757,https://m.media-amazon.com/images/M/MV5BMTk1NDEzMTU5NV5BMl5BanBnXkFtZTcwNTI3MTk5Mg@@._V1_.jpg,22971,AmandaSeyfried ChanningTatum RichardJenkins HenryThomas DJCotrona CullenMoss,LasseHallström,Drama Romance War,ScreenGems RelativityMedia MandateInternational TempleHillEntertainment
